"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"TB2","TB2-BRB","52.59","30.08","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TB2","TB2-BRB","52.59","30.08","MS10","MS10-CW","51.32983333","30.35716667","0.666666666666667","0.333333333333333"
"TB2","TB2-BRB","52.59","30.08","MS11","MS11-CW","51.33366667","30.35426667","0.666666666666667","0.333333333333333"
"TB2","TB2-BRB","52.59","30.08","MS20","MS20-CW","51.33611667","30.353","0.333333333333333","0.666666666666667"
"TB2","TB2-BRB","52.59","30.08","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.428571428571429","0.571428571428571"
"TB2","TB2-BRB","52.59","30.08","TK1","TK1-JW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TB2","TB2-BRB","52.59","30.08","TK1","TK1-KW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"TB2","TB2-BRB","52.59","30.08","TK1","TK1-MW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"TB2","TB2-BRB","52.59","30.08","TM1","TM1-BIS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TB2","TB2-BRB","52.59","30.08","TM1","TM1-BUS","52.96494722","29.81067222","0.2","0.8"
"TB2","TB2-BRB","52.59","30.08","TM1","TM1-PRS","52.96494722","29.81067222","0.625","0.375"
"TB2","TB2-BRB","52.59","30.08","TK2","TK-PA","52.44198611","29.91753611","0.5","0.5"
"TB2","TB2-BRB","52.59","30.08","TRA","TRA-FM","53.05774722","30.11208333","0.428571428571429","0.571428571428571"
"TB2","TB2-BRB","52.59","30.08","TRA","TRA-RW","53.05774722","30.11208333","0.714285714285714","0.285714285714286"
"TB2","TB2-BRB","52.59","30.08","TB2","TB2-BB","52.59","30.08","0.2","0.8"
"TB2","TB2-BRB","52.59","30.08","TB2","TB2-BR","52.59","30.08","0.333333333333333","0.666666666666667"
"TB2","TB2-BWB","52.59","30.08","AR","AR-SW","53.40545556","29.86275833","0","1"
"TB2","TB2-BWB","52.59","30.08","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"TB2","TB2-BWB","52.59","30.08","KH","KH-BB","52.06511333","29.88179778","0","1"
"TB2","TB2-BWB","52.59","30.08","KH","KH-BBR","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TB2","TB2-BWB","52.59","30.08","KH","KH-BRPW","52.06511333","29.88179778","0.5","0.5"
"TB2","TB2-BWB","52.59","30.08","KH","KH-BW","52.06511333","29.88179778","0","1"
"TB2","TB2-BWB","52.59","30.08","KH","KH-RB","52.06511333","29.88179778","0.4","0.6"
"TB2","TB2-BWB","52.59","30.08","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TB2","TB2-BWB","52.59","30.08","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TB2","TB2-BWB","52.59","30.08","MS20","MS20-CW","51.33611667","30.353","0.2","0.8"
"TB2","TB2-BWB","52.59","30.08","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TB2","TB2-BWB","52.59","30.08","TK1","TK1-JW","52.50527778","29.58277778","0.2","0.8"
"TB2","TB2-BWB","52.59","30.08","TK1","TK1-KW","52.50527778","29.58277778","0.5","0.5"
"TB2","TB2-BWB","52.59","30.08","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TB2","TB2-BWB","52.59","30.08","TM1","TM1-BIS","52.96494722","29.81067222","0.5","0.5"
"TB2","TB2-BWB","52.59","30.08","TM1","TM1-BUS","52.96494722","29.81067222","0","1"
"TB2","TB2-BWB","52.59","30.08","TM1","TM1-PRS","52.96494722","29.81067222","0.571428571428572","0.428571428571428"
"TB2","TB2-BWB","52.59","30.08","TK2","TK-PA","52.44198611","29.91753611","0.4","0.6"
"TB2","TB2-BWB","52.59","30.08","TRA","TRA-FM","53.05774722","30.11208333","0.333333333333333","0.666666666666667"
"TB2","TB2-BWB","52.59","30.08","TRA","TRA-RW","53.05774722","30.11208333","0.666666666666667","0.333333333333333"
"TB2","TB2-BWB","52.59","30.08","TB2","TB2-BB","52.59","30.08","0","1"
"TB2","TB2-BWB","52.59","30.08","TB2","TB2-BR","52.59","30.08","0.2","0.8"
"TB2","TB2-BWB","52.59","30.08","TB2","TB2-BRB","52.59","30.08","0.2","0.8"
"TB2","TB2-RBF","52.59","30.08","AR","AR-SW","53.40545556","29.86275833","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","H","H-PA","53.51537389","30.50747583","0.888888888888889","0.111111111111111"
"TB2","TB2-RBF","52.59","30.08","KH","KH-BB","52.06511333","29.88179778","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","KH","KH-BBR","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TB2","TB2-RBF","52.59","30.08","KH","KH-BRPW","52.06511333","29.88179778","0.2","0.8"
"TB2","TB2-RBF","52.59","30.08","KH","KH-BW","52.06511333","29.88179778","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","KH","KH-RB","52.06511333","29.88179778","0","1"
"TB2","TB2-RBF","52.59","30.08","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TB2","TB2-RBF","52.59","30.08","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TB2","TB2-RBF","52.59","30.08","MS20","MS20-CW","51.33611667","30.353","0.5","0.5"
"TB2","TB2-RBF","52.59","30.08","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.571428571428572","0.428571428571428"
"TB2","TB2-RBF","52.59","30.08","TK1","TK1-JW","52.50527778","29.58277778","0.5","0.5"
"TB2","TB2-RBF","52.59","30.08","TK1","TK1-KW","52.50527778","29.58277778","0.2","0.8"
"TB2","TB2-RBF","52.59","30.08","TK1","TK1-MW","52.50527778","29.58277778","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","TM1","TM1-BIS","52.96494722","29.81067222","0.666666666666667","0.333333333333333"
"TB2","TB2-RBF","52.59","30.08","TM1","TM1-BUS","52.96494722","29.81067222","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","TM1","TM1-PRS","52.96494722","29.81067222","0.75","0.25"
"TB2","TB2-RBF","52.59","30.08","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TB2","TB2-RBF","52.59","30.08","TRA","TRA-FM","53.05774722","30.11208333","0.571428571428572","0.428571428571428"
"TB2","TB2-RBF","52.59","30.08","TRA","TRA-RW","53.05774722","30.11208333","0.857142857142857","0.142857142857143"
"TB2","TB2-RBF","52.59","30.08","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TB2","TB2-RBF","52.59","30.08","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TB2","TB2-RBF","52.59","30.08","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TB2","TB2-RBF","52.59","30.08","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TB2","TB2-RR","52.59","30.08","AR","AR-SW","53.40545556","29.86275833","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","H","H-PA","53.51537389","30.50747583","0.625","0.375"
"TB2","TB2-RR","52.59","30.08","KH","KH-BB","52.06511333","29.88179778","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","KH","KH-BBR","52.06511333","29.88179778","0.428571428571429","0.571428571428571"
"TB2","TB2-RR","52.59","30.08","KH","KH-BRPW","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TB2","TB2-RR","52.59","30.08","KH","KH-BW","52.06511333","29.88179778","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TB2","TB2-RR","52.59","30.08","MS10","MS10-CW","51.32983333","30.35716667","0.666666666666667","0.333333333333333"
"TB2","TB2-RR","52.59","30.08","MS11","MS11-CW","51.33366667","30.35426667","0.666666666666667","0.333333333333333"
"TB2","TB2-RR","52.59","30.08","MS20","MS20-CW","51.33611667","30.353","0.333333333333333","0.666666666666667"
"TB2","TB2-RR","52.59","30.08","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.428571428571429","0.571428571428571"
"TB2","TB2-RR","52.59","30.08","TK1","TK1-JW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TB2","TB2-RR","52.59","30.08","TK1","TK1-KW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"TB2","TB2-RR","52.59","30.08","TK1","TK1-MW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"TB2","TB2-RR","52.59","30.08","TM1","TM1-BIS","52.96494722","29.81067222","0.375","0.625"
"TB2","TB2-RR","52.59","30.08","TM1","TM1-BUS","52.96494722","29.81067222","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","TM1","TM1-PRS","52.96494722","29.81067222","0.428571428571429","0.571428571428571"
"TB2","TB2-RR","52.59","30.08","TK2","TK-PA","52.44198611","29.91753611","0.5","0.5"
"TB2","TB2-RR","52.59","30.08","TRA","TRA-FM","53.05774722","30.11208333","0.166666666666667","0.833333333333333"
"TB2","TB2-RR","52.59","30.08","TRA","TRA-RW","53.05774722","30.11208333","0.714285714285714","0.285714285714286"
"TB2","TB2-RR","52.59","30.08","TB2","TB2-BB","52.59","30.08","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","TB2","TB2-BR","52.59","30.08","0","1"
"TB2","TB2-RR","52.59","30.08","TB2","TB2-BRB","52.59","30.08","0.333333333333333","0.666666666666667"
"TB2","TB2-RR","52.59","30.08","TB2","TB2-BWB","52.59","30.08","0.2","0.8"
"TB2","TB2-RR","52.59","30.08","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"B","B-B","54.40972222","28.64277778","AR","AR-SW","53.40545556","29.86275833","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","H","H-PA","53.51537389","30.50747583","0.777777777777778","0.222222222222222"
"B","B-B","54.40972222","28.64277778","KH","KH-BB","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","KH","KH-BBR","52.06511333","29.88179778","0.777777777777778","0.222222222222222"
"B","B-B","54.40972222","28.64277778","KH","KH-BRPW","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"B","B-B","54.40972222","28.64277778","KH","KH-BW","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"B","B-B","54.40972222","28.64277778","MS10","MS10-CW","51.32983333","30.35716667","0.666666666666667","0.333333333333333"
"B","B-B","54.40972222","28.64277778","MS11","MS11-CW","51.33366667","30.35426667","0.666666666666667","0.333333333333333"
"B","B-B","54.40972222","28.64277778","MS20","MS20-CW","51.33611667","30.353","0.571428571428572","0.428571428571428"
"B","B-B","54.40972222","28.64277778","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.625","0.375"
"B","B-B","54.40972222","28.64277778","TK1","TK1-JW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"B","B-B","54.40972222","28.64277778","TK1","TK1-KW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"B","B-B","54.40972222","28.64277778","TK1","TK1-MW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","TM1","TM1-BIS","52.96494722","29.81067222","0.7","0.3"
"B","B-B","54.40972222","28.64277778","TM1","TM1-BUS","52.96494722","29.81067222","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","TM1","TM1-PRS","52.96494722","29.81067222","0.777777777777778","0.222222222222222"
"B","B-B","54.40972222","28.64277778","TK2","TK-PA","52.44198611","29.91753611","0.875","0.125"
"B","B-B","54.40972222","28.64277778","TRA","TRA-FM","53.05774722","30.11208333","0.777777777777778","0.222222222222222"
"B","B-B","54.40972222","28.64277778","TRA","TRA-RW","53.05774722","30.11208333","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","TB2","TB2-BB","52.59","30.08","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","TB2","TB2-BR","52.59","30.08","0.75","0.25"
"B","B-B","54.40972222","28.64277778","TB2","TB2-BRB","52.59","30.08","0.75","0.25"
"B","B-B","54.40972222","28.64277778","TB2","TB2-BWB","52.59","30.08","0.714285714285714","0.285714285714286"
"B","B-B","54.40972222","28.64277778","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"B","B-B","54.40972222","28.64277778","TB2","TB2-RR","52.59","30.08","0.75","0.25"
"TJ2","TJ2-J","52.884524","29.944845","AR","AR-SW","53.40545556","29.86275833","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","H","H-PA","53.51537389","30.50747583","0.428571428571429","0.571428571428571"
"TJ2","TJ2-J","52.884524","29.944845","KH","KH-BB","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","KH","KH-BBR","52.06511333","29.88179778","0.625","0.375"
"TJ2","TJ2-J","52.884524","29.944845","KH","KH-BRPW","52.06511333","29.88179778","0.75","0.25"
"TJ2","TJ2-J","52.884524","29.944845","KH","KH-BW","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","KH","KH-RB","52.06511333","29.88179778","0.875","0.125"
"TJ2","TJ2-J","52.884524","29.944845","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TJ2","TJ2-J","52.884524","29.944845","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TJ2","TJ2-J","52.884524","29.944845","MS20","MS20-CW","51.33611667","30.353","0.571428571428572","0.428571428571428"
"TJ2","TJ2-J","52.884524","29.944845","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.625","0.375"
"TJ2","TJ2-J","52.884524","29.944845","TK1","TK1-JW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"TJ2","TJ2-J","52.884524","29.944845","TK1","TK1-KW","52.50527778","29.58277778","0.888888888888889","0.111111111111111"
"TJ2","TJ2-J","52.884524","29.944845","TK1","TK1-MW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","TM1","TM1-BIS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TJ2","TJ2-J","52.884524","29.944845","TM1","TM1-BUS","52.96494722","29.81067222","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","TM1","TM1-PRS","52.96494722","29.81067222","0.428571428571429","0.571428571428571"
"TJ2","TJ2-J","52.884524","29.944845","TK2","TK-PA","52.44198611","29.91753611","0.5","0.5"
"TJ2","TJ2-J","52.884524","29.944845","TRA","TRA-FM","53.05774722","30.11208333","0.777777777777778","0.222222222222222"
"TJ2","TJ2-J","52.884524","29.944845","TRA","TRA-RW","53.05774722","30.11208333","0.2","0.8"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-BB","52.59","30.08","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-BR","52.59","30.08","0.75","0.25"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-BRB","52.59","30.08","0.75","0.25"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-BWB","52.59","30.08","0.714285714285714","0.285714285714286"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-RBF","52.59","30.08","0.875","0.125"
"TJ2","TJ2-J","52.884524","29.944845","TB2","TB2-RR","52.59","30.08","0.75","0.25"
"TJ2","TJ2-J","52.884524","29.944845","B","B-B","54.40972222","28.64277778","0.571428571428572","0.428571428571428"
"TM2","TM2-KP1","52.67156944","30.17562222","AR","AR-SW","53.40545556","29.86275833","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","H","H-PA","53.51537389","30.50747583","0.75","0.25"
"TM2","TM2-KP1","52.67156944","30.17562222","KH","KH-BB","52.06511333","29.88179778","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","KH","KH-BBR","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TM2","TM2-KP1","52.67156944","30.17562222","KH","KH-BRPW","52.06511333","29.88179778","0.5","0.5"
"TM2","TM2-KP1","52.67156944","30.17562222","KH","KH-BW","52.06511333","29.88179778","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","KH","KH-RB","52.06511333","29.88179778","0.4","0.6"
"TM2","TM2-KP1","52.67156944","30.17562222","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TM2","TM2-KP1","52.67156944","30.17562222","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TM2","TM2-KP1","52.67156944","30.17562222","MS20","MS20-CW","51.33611667","30.353","0.2","0.8"
"TM2","TM2-KP1","52.67156944","30.17562222","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TM2","TM2-KP1","52.67156944","30.17562222","TK1","TK1-JW","52.50527778","29.58277778","0.2","0.8"
"TM2","TM2-KP1","52.67156944","30.17562222","TK1","TK1-KW","52.50527778","29.58277778","0.5","0.5"
"TM2","TM2-KP1","52.67156944","30.17562222","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TM2","TM2-KP1","52.67156944","30.17562222","TM1","TM1-BIS","52.96494722","29.81067222","0.5","0.5"
"TM2","TM2-KP1","52.67156944","30.17562222","TM1","TM1-BUS","52.96494722","29.81067222","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","TM1","TM1-PRS","52.96494722","29.81067222","0.571428571428572","0.428571428571428"
"TM2","TM2-KP1","52.67156944","30.17562222","TK2","TK-PA","52.44198611","29.91753611","0.4","0.6"
"TM2","TM2-KP1","52.67156944","30.17562222","TRA","TRA-FM","53.05774722","30.11208333","0.333333333333333","0.666666666666667"
"TM2","TM2-KP1","52.67156944","30.17562222","TRA","TRA-RW","53.05774722","30.11208333","0.666666666666667","0.333333333333333"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-BB","52.59","30.08","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-BR","52.59","30.08","0.2","0.8"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-BRB","52.59","30.08","0.2","0.8"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-BWB","52.59","30.08","0","1"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-RBF","52.59","30.08","0.4","0.6"
"TM2","TM2-KP1","52.67156944","30.17562222","TB2","TB2-RR","52.59","30.08","0.2","0.8"
"TM2","TM2-KP1","52.67156944","30.17562222","B","B-B","54.40972222","28.64277778","0.714285714285714","0.285714285714286"
"TM2","TM2-KP1","52.67156944","30.17562222","TJ2","TJ2-J","52.884524","29.944845","0.714285714285714","0.285714285714286"
"TM2","TM2-KP2","52.67156944","30.17562222","AR","AR-SW","53.40545556","29.86275833","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","H","H-PA","53.51537389","30.50747583","0.571428571428572","0.428571428571428"
"TM2","TM2-KP2","52.67156944","30.17562222","KH","KH-BB","52.06511333","29.88179778","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","KH","KH-BBR","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TM2","TM2-KP2","52.67156944","30.17562222","KH","KH-BRPW","52.06511333","29.88179778","0.714285714285714","0.285714285714286"
"TM2","TM2-KP2","52.67156944","30.17562222","KH","KH-BW","52.06511333","29.88179778","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","KH","KH-RB","52.06511333","29.88179778","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","MS10","MS10-CW","51.32983333","30.35716667","0.777777777777778","0.222222222222222"
"TM2","TM2-KP2","52.67156944","30.17562222","MS11","MS11-CW","51.33366667","30.35426667","0.777777777777778","0.222222222222222"
"TM2","TM2-KP2","52.67156944","30.17562222","MS20","MS20-CW","51.33611667","30.353","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.571428571428572","0.428571428571428"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-JW","52.50527778","29.58277778","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-KW","52.50527778","29.58277778","0.714285714285714","0.285714285714286"
"TM2","TM2-KP2","52.67156944","30.17562222","TK1","TK1-MW","52.50527778","29.58277778","0.857142857142857","0.142857142857143"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-BIS","52.96494722","29.81067222","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-BUS","52.96494722","29.81067222","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TM1","TM1-PRS","52.96494722","29.81067222","0.75","0.25"
"TM2","TM2-KP2","52.67156944","30.17562222","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TRA","TRA-FM","53.05774722","30.11208333","0.571428571428572","0.428571428571428"
"TM2","TM2-KP2","52.67156944","30.17562222","TRA","TRA-RW","53.05774722","30.11208333","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-RBF","52.59","30.08","0.666666666666667","0.333333333333333"
"TM2","TM2-KP2","52.67156944","30.17562222","TB2","TB2-RR","52.59","30.08","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","B","B-B","54.40972222","28.64277778","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TJ2","TJ2-J","52.884524","29.944845","0.5","0.5"
"TM2","TM2-KP2","52.67156944","30.17562222","TM2","TM2-KP1","52.67156944","30.17562222","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TRA","TRA-FM","53.05774722","30.11208333","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","TRA","TRA-RW","53.05774722","30.11208333","0.8","0.2"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BRB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BWB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","B","B-B","54.40972222","28.64277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TJ2","TJ2-J","52.884524","29.944845","0.7","0.3"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP1","52.67156944","30.17562222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP2","52.67156944","30.17562222","0.666666666666667","0.333333333333333"
"TNU","TNU-PAB","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.454545454545455","0.545454545454545"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.7","0.3"
