"S1Code","S1long","S1lat","S2Code","S2long","S2lat","JacDissim","JacSim"
"TJ1","52.93935833","29.83546667","TM2","52.884524","52.884524","0.333333333333333","0.666666666666667"
"TJ1","52.93935833","29.83546667","KH","52.06511333","52.06511333","0.833333333333333","0.166666666666667"
"TJ1","52.93935833","29.83546667","TM1","52.96494722","52.96494722","0.625","0.375"
"TJ1","52.93935833","29.83546667","TM1B","52.96494722","52.96494722","0.666666666666667","0.333333333333333"
"TJK1","52.50527778","29.58277778","TS1","52.44638889","52.44638889","1","0"
"TJK1","52.50527778","29.58277778","H","53.51537389","53.51537389","1","0"
"TJK1","52.50527778","29.58277778","TK2","52.44198611","52.44198611","0.75","0.25"
"TJK1","52.50527778","29.58277778","TS4","52.65","52.65","1","0"
"TJK1","52.50527778","29.58277778","MS10","51.32983333","51.32983333","0.777777777777778","0.222222222222222"
"TJK1","52.50527778","29.58277778","MS11","51.33366667","51.33366667","0.75","0.25"
"TJK1","52.50527778","29.58277778","MS20","51.33611667","51.33611667","0.833333333333333","0.166666666666667"
"TJK1","52.50527778","29.58277778","TM2","52.884524","52.884524","1","0"
"TJK1","52.50527778","29.58277778","KH","52.06511333","52.06511333","0.75","0.25"
"TJK1","52.50527778","29.58277778","TM1","52.96494722","52.96494722","1","0"
"TJK1","52.50527778","29.58277778","TM1B","52.96494722","52.96494722","1","0"
"TJK1","52.50527778","29.58277778","TJ1","52.93935833","52.93935833","1","0"
"TNU","51.52121667","30.1224","TS1","52.44638889","52.44638889","0.714285714285714","0.285714285714286"
"TNU","51.52121667","30.1224","H","53.51537389","53.51537389","0.6","0.4"
"TNU","51.52121667","30.1224","TK2","52.44198611","52.44198611","1","0"
"TNU","51.52121667","30.1224","TS4","52.65","52.65","0.5","0.5"
"TNU","51.52121667","30.1224","MS10","51.32983333","51.32983333","0.777777777777778","0.222222222222222"
"TNU","51.52121667","30.1224","MS11","51.33366667","51.33366667","0.75","0.25"
"TNU","51.52121667","30.1224","MS20","51.33611667","51.33611667","0.833333333333333","0.166666666666667"
"TNU","51.52121667","30.1224","TM2","52.884524","52.884524","0.666666666666667","0.333333333333333"
"TNU","51.52121667","30.1224","KH","52.06511333","52.06511333","0.75","0.25"
"TNU","51.52121667","30.1224","TM1","52.96494722","52.96494722","0.714285714285714","0.285714285714286"
"TNU","51.52121667","30.1224","TM1B","52.96494722","52.96494722","0.5","0.5"
"TNU","51.52121667","30.1224","TJ1","52.93935833","52.93935833","0.5","0.5"
"TNU","51.52121667","30.1224","TJK1","52.50527778","52.50527778","1","0"
"TQA","52.76638889","29.17416667","TS1","52.44638889","52.44638889","0.5","0.5"
"TQA","52.76638889","29.17416667","H","53.51537389","53.51537389","0.571428571428572","0.428571428571428"
"TQA","52.76638889","29.17416667","TK2","52.44198611","52.44198611","0.857142857142857","0.142857142857143"
"TQA","52.76638889","29.17416667","TS4","52.65","52.65","0.2","0.8"
"TQA","52.76638889","29.17416667","MS10","51.32983333","51.32983333","0.727272727272727","0.272727272727273"
"TQA","52.76638889","29.17416667","MS11","51.33366667","51.33366667","0.857142857142857","0.142857142857143"
"TQA","52.76638889","29.17416667","MS20","51.33611667","51.33611667","0.571428571428572","0.428571428571428"
"TQA","52.76638889","29.17416667","TM2","52.884524","52.884524","0.166666666666667","0.833333333333333"
"TQA","52.76638889","29.17416667","KH","52.06511333","52.06511333","0.666666666666667","0.333333333333333"
"TQA","52.76638889","29.17416667","TM1","52.96494722","52.96494722","0.5","0.5"
"TQA","52.76638889","29.17416667","TM1B","52.96494722","52.96494722","0.714285714285714","0.285714285714286"
"TQA","52.76638889","29.17416667","TJ1","52.93935833","52.93935833","0.2","0.8"
"TQA","52.76638889","29.17416667","TJK1","52.50527778","52.50527778","1","0"
"TQA","52.76638889","29.17416667","TNU","51.52121667","51.52121667","0.6","0.4"
"B","54.40972222","28.64277778","TS1","52.44638889","52.44638889","0.5","0.5"
"B","54.40972222","28.64277778","H","53.51537389","53.51537389","0.571428571428572","0.428571428571428"
"B","54.40972222","28.64277778","TK2","52.44198611","52.44198611","0.857142857142857","0.142857142857143"
"B","54.40972222","28.64277778","TS4","52.65","52.65","0.2","0.8"
"B","54.40972222","28.64277778","MS10","51.32983333","51.32983333","0.727272727272727","0.272727272727273"
"B","54.40972222","28.64277778","MS11","51.33366667","51.33366667","0.857142857142857","0.142857142857143"
"B","54.40972222","28.64277778","MS20","51.33611667","51.33611667","0.571428571428572","0.428571428571428"
"B","54.40972222","28.64277778","TM2","52.884524","52.884524","0.166666666666667","0.833333333333333"
"B","54.40972222","28.64277778","KH","52.06511333","52.06511333","0.666666666666667","0.333333333333333"
"B","54.40972222","28.64277778","TM1","52.96494722","52.96494722","0.5","0.5"
"B","54.40972222","28.64277778","TM1B","52.96494722","52.96494722","0.714285714285714","0.285714285714286"
"B","54.40972222","28.64277778","TJ1","52.93935833","52.93935833","0.2","0.8"
"B","54.40972222","28.64277778","TJK1","52.50527778","52.50527778","1","0"
"B","54.40972222","28.64277778","TNU","51.52121667","51.52121667","0.6","0.4"
"B","54.40972222","28.64277778","TQA","52.76638889","52.76638889","0","1"
"TJ2","52.884524","29.944845","TS1","52.44638889","52.44638889","0.285714285714286","0.714285714285714"
"TJ2","52.884524","29.944845","H","53.51537389","53.51537389","0.571428571428572","0.428571428571428"
"TJ2","52.884524","29.944845","TK2","52.44198611","52.44198611","0.857142857142857","0.142857142857143"
"TJ2","52.884524","29.944845","TS4","52.65","52.65","0.5","0.5"
"TJ2","52.884524","29.944845","MS10","51.32983333","51.32983333","0.6","0.4"
"TJ2","52.884524","29.944845","MS11","51.33366667","51.33366667","0.857142857142857","0.142857142857143"
"TJ2","52.884524","29.944845","MS20","51.33611667","51.33611667","0.333333333333333","0.666666666666667"
"TJ2","52.884524","29.944845","TM2","52.884524","52.884524","0.166666666666667","0.833333333333333"
"TJ2","52.884524","29.944845","KH","52.06511333","52.06511333","0.666666666666667","0.333333333333333"
"TJ2","52.884524","29.944845","TM1","52.96494722","52.96494722","0.285714285714286","0.714285714285714"
"TJ2","52.884524","29.944845","TM1B","52.96494722","52.96494722","0.714285714285714","0.285714285714286"
"TJ2","52.884524","29.944845","TJ1","52.93935833","52.93935833","0.5","0.5"
"TJ2","52.884524","29.944845","TJK1","52.50527778","52.50527778","1","0"
"TJ2","52.884524","29.944845","TNU","51.52121667","51.52121667","0.6","0.4"
"TJ2","52.884524","29.944845","TQA","52.76638889","52.76638889","0.333333333333333","0.666666666666667"
